NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_42	Trim65	tripartite motif-containing 65 [Source:MGI Symbol;Acc:MGI:2442815]	779	1.4384688138961792	0.73200804	Yes	
row_43	H2-Q10	histocompatibility 2, Q region locus 10 [Source:MGI Symbol;Acc:MGI:95929]	1025	1.2673009634017944	0.73172057	Yes	
row_44	H2-Aa	histocompatibility 2, class II antigen A, alpha [Source:MGI Symbol;Acc:MGI:95895]	1071	1.2431539297103882	0.7402018	Yes	
row_45	Ifngr2	interferon gamma receptor 2 [Source:MGI Symbol;Acc:MGI:107654]	1079	1.2396488189697266	0.7503582	Yes	
row_46	Calhm6	calcium homeostasis modulator family member 6 [Source:MGI Symbol;Acc:MGI:2443082]	1186	1.18843412399292	0.75564057	Yes	
row_47	Lair1	leukocyte-associated Ig-like receptor 1 [Source:MGI Symbol;Acc:MGI:105492]	1300	1.146030306816101	0.76025075	Yes	
row_48	H2-DMa	histocompatibility 2, class II, locus DMa [Source:MGI Symbol;Acc:MGI:95921]	1340	1.1279895305633545	0.76802844	Yes	
row_49	Tlr12	toll-like receptor 12 [Source:MGI Symbol;Acc:MGI:3045221]	1526	1.0551408529281616	0.7686408	Yes	
row_50	Slamf8	SLAM family member 8 [Source:MGI Symbol;Acc:MGI:1921998]	1533	1.0518094301223755	0.77725554	Yes	
row_51	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]	1838	0.9496152997016907	0.77163786	Yes	
row_52	Dnase1l3	deoxyribonuclease 1-like 3 [Source:MGI Symbol;Acc:MGI:1314633]	1856	0.9446390271186829	0.7788539	Yes	
row_53	Tent5c	terminal nucleotidyltransferase 5C [Source:MGI Symbol;Acc:MGI:1921895]	1893	0.9357981085777283	0.78514284	Yes	
row_54	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 [Source:MGI Symbol;Acc:MGI:1345275]	1962	0.9217579364776611	0.7898776	Yes	
row_55	H2-T-ps	histocompatibility 2, T region locus, pseudogene [Source:MGI Symbol;Acc:MGI:2442805]	2029	0.9084672331809998	0.7945898	Yes	
row_56	Crem	cAMP responsive element modulator [Source:MGI Symbol;Acc:MGI:88495]	2598	0.7934979200363159	0.77580965	No	
row_57	P2ry10	purinergic receptor P2Y, G-protein coupled 10 [Source:MGI Symbol;Acc:MGI:1926076]	2656	0.7822799682617188	0.77985984	No	
row_58	H2-DMb1	histocompatibility 2, class II, locus Mb1 [Source:MGI Symbol;Acc:MGI:95922]	3047	0.7176869511604309	0.768425	No	
row_59	Ubd	ubiquitin D [Source:MGI Symbol;Acc:MGI:1344410]	3369	0.6719878911972046	0.75969976	No	
row_60	Usf1	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	3466	0.6600911021232605	0.7609682	No	
row_61	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1 [Source:MGI Symbol;Acc:MGI:894696]	4424	0.537139892578125	0.722571	No	
row_62	H2-Q2	histocompatibility 2, Q region locus 2 [Source:MGI Symbol;Acc:MGI:95931]	4998	0.4714423418045044	0.7008464	No	
row_63	Klrc1	killer cell lectin-like receptor subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:1336161]	5517	0.42133820056915283	0.681166	No	
row_64	Il10	interleukin 10 [Source:MGI Symbol;Acc:MGI:96537]	5717	0.401665061712265	0.6756308	No	
row_65	Ccm2	cerebral cavernous malformation 2 [Source:MGI Symbol;Acc:MGI:2384924]	5738	0.39999696612358093	0.67811203	No	
row_66	Ralgps2	Ral GEF with PH domain and SH3 binding motif 2 [Source:MGI Symbol;Acc:MGI:1925505]	5792	0.39485111832618713	0.67906934	No	
row_67	Crtam	cytotoxic and regulatory T cell molecule [Source:MGI Symbol;Acc:MGI:1859822]	5886	0.3847421407699585	0.67814666	No	
row_68	C4b	complement component 4B (Chido blood group) [Source:MGI Symbol;Acc:MGI:88228]	6290	0.34490808844566345	0.66298	No	
row_69	Tgtp1	T cell specific GTPase 1 [Source:MGI Symbol;Acc:MGI:98734]	6348	0.340356707572937	0.6632976	No	
row_70	Tmem51	transmembrane protein 51 [Source:MGI Symbol;Acc:MGI:2384874]	6871	0.2944921553134918	0.64236635	No	
row_71	Leprotl1	leptin receptor overlapping transcript-like 1 [Source:MGI Symbol;Acc:MGI:1915442]	8139	0.18958164751529694	0.587126	No	
row_72	Cd27	CD27 antigen [Source:MGI Symbol;Acc:MGI:88326]	8892	0.1282448023557663	0.5544721	No	
row_73	Gm11127	predicted gene 11127 [Source:MGI Symbol;Acc:MGI:3779381]	8963	0.12387790530920029	0.552378	No	
row_74	Gbp8	guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324]	9108	0.11175665259361267	0.54686165	No	
row_75	Gpr174	G protein-coupled receptor 174 [Source:MGI Symbol;Acc:MGI:2685222]	9310	0.09620378911495209	0.5386567	No	
row_76	Tnfrsf4	tumor necrosis factor receptor superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104512]	10360	0.01168021559715271	0.49169388	No	
row_77	Gvin-ps1	GTPase, very large interferon inducible, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1924950]	10781	-0.020236492156982422	0.47302228	No	
row_78	Etohd2	ethanol decreased 2 [Source:MGI Symbol;Acc:MGI:1261417]	13759	-0.273098349571228	0.3417713	No	
row_79	Psap	prosaposin [Source:MGI Symbol;Acc:MGI:97783]	13993	-0.29334190487861633	0.33379582	No	
row_80	Rnf145	ring finger protein 145 [Source:MGI Symbol;Acc:MGI:1921565]	14059	-0.30095064640045166	0.33342165	No	
row_81	Itk	IL2 inducible T cell kinase [Source:MGI Symbol;Acc:MGI:96621]	14257	-0.32048216462135315	0.32729048	No	
row_82	Trac	T cell receptor alpha constant [Source:MGI Symbol;Acc:MGI:4439838]	14616	-0.3552905321121216	0.31423035	No	
row_83	Sla2	Src-like-adaptor 2 [Source:MGI Symbol;Acc:MGI:1925049]	15103	-0.4047237038612366	0.29584527	No	
row_84	Slc17a6	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6 [Source:MGI Symbol;Acc:MGI:2156052]	16280	-0.539546549320221	0.24764337	No	
row_85	Ighd	immunoglobulin heavy constant delta [Source:MGI Symbol;Acc:MGI:96447]	17161	-0.6553925275802612	0.21369943	No	
row_86	Satb1	special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084]	17266	-0.6680278778076172	0.21467602	No	
row_87	Ighm	immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448]	17360	-0.6807389259338379	0.21625347	No	
row_88	C4a	complement component 4A (Rodgers blood group) [Source:MGI Symbol;Acc:MGI:98320]	19314	-1.0448449850082397	0.13746078	No	
